review,rating,tanggal,app_id,label,clean_review
lancar dan efisien,5.0,2026-06-06 9:50:45,id.co.bri.brimo,1,lancar dan efisien
puluhan kali melakukan transfer tapi selalu internet kurang bagus sementara saya buka apk m banking lain normal kuota saya masih banyak saya hubungkan ke wifi ttp internet kurang bagus kalau memang lagi down gak usah di bilang koneksi internet kurang baik,1.0,2026-05-28 1:30:23,id.co.bri.brimo,0,puluhan kali melakukan transfer tapi selalu internet kurang bagus sementara saya buka apk m banking lain normal kuota saya masih banyak saya hubungkan ke wifi ttp internet kurang bagus kalau memang lagi down gak usah di bilang koneksi internet kurang baik
sangat bermanfaat punya brimo top markotop pokonyah,5.0,2026-06-14 0:20:34,id.co.bri.brimo,1,sangat bermanfaat punya brimo top markotop pokonyah
"udah hampir 3 minggu aplikasi brimo gak bisa login, alasan pertama saat verifikasi muka, alasan kedua terkait jaringan. apakah di hp samasung tidak suport untuk brimo ?",1.0,2026-06-08 21:02:21,id.co.bri.brimo,0,udah hampir  minggu aplikasi brimo gak bisa login alasan pertama saat verifikasi muka alasan kedua terkait jaringan apakah di hp samasung tidak suport untuk brimo
download cape cape mau buat rekening gangguan teruss,1.0,2026-05-25 9:00:27,id.co.bri.brimo,0,download cape cape mau buat rekening gangguan teruss
"Sangat membantu dalam proses pembayaran dan transaksi. Cuma yang agak ribet adalah tuntutan aksesibilitas lokasi, sesuatu yang seharusnya tidak perlu-perlu amat.",5.0,2026-06-08 3:23:26,id.co.bri.brimo,1,sangat membantu dalam proses pembayaran dan transaksi cuma yang agak ribet adalah tuntutan aksesibilitas lokasi sesuatu yang seharusnya tidak perluperlu amat
"setelah update malah makin jelek aplikasinya, harus nyalain lokasi lah, jaringan tidak ada lah. terus desainnya jadi burik banget.",1.0,2026-06-14 19:06:22,id.co.bri.brimo,0,setelah update malah makin jelek aplikasinya harus nyalain lokasi lah jaringan tidak ada lah terus desainnya jadi burik banget
"apaan tiba2 koneksi buruk trs, padahal apk lain bisa di buka😑 gw lagi di warung beli makan tiba² gak bisa di buka plisss panik, kalau gak ada yg bantuin malu² in aja berangkat kerja malah ngutang🙄 ini mau beli tiket konser jg segera malah masih blm bisa jangan bikin emosi deh pliss, aku mudah cut of org apalagi cuma apk gini🤨",1.0,2026-05-26 7:36:11,id.co.bri.brimo,0,apaan tiba koneksi buruk trs padahal apk lain bisa di buka gw lagi di warung beli makan tiba² gak bisa di buka plisss panik kalau gak ada yg bantuin malu² in aja berangkat kerja malah ngutang ini mau beli tiket konser jg segera malah masih blm bisa jangan bikin emosi deh pliss aku mudah cut of org apalagi cuma apk gini
"susah verifikasi wajar gagal terus, ketika memindahkan akun di perangkat lama ke perangkat baru",4.0,2026-06-06 4:12:53,id.co.bri.brimo,1,susah verifikasi wajar gagal terus ketika memindahkan akun di perangkat lama ke perangkat baru
"mudah, praktis",5.0,2026-05-21 1:15:50,id.co.bri.brimo,1,mudah praktis
luarbiasa,5.0,2026-05-22 8:22:20,id.co.bri.brimo,1,luarbiasa
"bikin kesel beli paket data dari sore tapi di proses terus sampe pagi,paket data belum masu juga",1.0,2026-06-04 19:43:41,id.co.bri.brimo,0,bikin kesel beli paket data dari sore tapi di proses terus sampe pagipaket data belum masu juga
"Tolong ini jelek sekali, tiap kali mau masuk aplikasi harus selalu izinkan lokasi, padahal sudah saya atur di pengaturan dan sudah selalu diizinkan tiap kali mau buka, tapi selalu saja muncul kalau mau masuk. terlalu ribet. saya jadi bingung sendiri kenapa harus selalu diaktifkan, padahal sudah aktif. Tolong sistemnya diperbaiki lagi, ya. karena yang pakai brimo ini beragam, kalau orang tua yang pakai sepertinya akan kerepotan atau mungkin orang tua akan berpikir aplikasinya tidak bisa dipakai🙏",2.0,2026-06-13 6:44:14,id.co.bri.brimo,0,tolong ini jelek sekali tiap kali mau masuk aplikasi harus selalu izinkan lokasi padahal sudah saya atur di pengaturan dan sudah selalu diizinkan tiap kali mau buka tapi selalu saja muncul kalau mau masuk terlalu ribet saya jadi bingung sendiri kenapa harus selalu diaktifkan padahal sudah aktif tolong sistemnya diperbaiki lagi ya karena yang pakai brimo ini beragam kalau orang tua yang pakai sepertinya akan kerepotan atau mungkin orang tua akan berpikir aplikasinya tidak bisa dipakai
knapa gak bisa byar tagihan bank lewat brimo ini🙏,1.0,2026-06-10 4:08:00,id.co.bri.brimo,0,knapa gak bisa byar tagihan bank lewat brimo ini
tidak sulit,5.0,2026-06-09 13:09:13,id.co.bri.brimo,1,tidak sulit
sangat tidak menyenangkan hati saya tolong admin brimo ada kendala atau ada masalah apakah di aplikasi brimo ini sudah hampir 100 kali saya mendaftar foto ktp error terus sudah foto rapi tetap aja error sangat tidak memuaskan tolong di perbaiki lagi brimo kalo ada masalah supaya tidak menyusahkan pendaftar akun baru🙏🏻,1.0,2026-05-29 12:29:24,id.co.bri.brimo,0,sangat tidak menyenangkan hati saya tolong admin brimo ada kendala atau ada masalah apakah di aplikasi brimo ini sudah hampir  kali saya mendaftar foto ktp error terus sudah foto rapi tetap aja error sangat tidak memuaskan tolong di perbaiki lagi brimo kalo ada masalah supaya tidak menyusahkan pendaftar akun baru
Mau ganti nomer ngantri ke CS berjam-jam,1.0,2026-06-12 3:34:02,id.co.bri.brimo,0,mau ganti nomer ngantri ke cs berjamjam
oke kali,5.0,2026-05-28 13:19:36,id.co.bri.brimo,1,oke kali
pak cacat longor gak bisa apk,1.0,2026-06-14 6:16:27,id.co.bri.brimo,0,pak cacat longor gak bisa apk
"gagal vermuk, jaringan 5G wifi lancar tapi malah muncul tidak ada internet 💦",1.0,2026-06-08 15:20:30,id.co.bri.brimo,0,gagal vermuk jaringan g wifi lancar tapi malah muncul tidak ada internet
tiba2 saldo saya ke Potong teryata saya di daftarin auto debit padahal saya tidak pernah daftar sama sekali,1.0,2026-06-10 12:21:20,id.co.bri.brimo,0,tiba saldo saya ke potong teryata saya di daftarin auto debit padahal saya tidak pernah daftar sama sekali
respon cepat,5.0,2026-06-10 16:16:32,id.co.bri.brimo,1,respon cepat
kok bug ya .. udh seminggu ini ga bisa dibuka ... udh coba reinstall sama aja,1.0,2026-06-12 7:33:41,id.co.bri.brimo,0,kok bug ya  udh seminggu ini ga bisa dibuka  udh coba reinstall sama aja
kok aku gk bisa buat akun brimo di hari minggu yah? di bagian verifikasi ktp kok eror terus?,4.0,2026-05-24 4:12:24,id.co.bri.brimo,1,kok aku gk bisa buat akun brimo di hari minggu yah di bagian verifikasi ktp kok eror terus
"sering banget gangguan, mau pake wifi atau tidak , gajelas ,",1.0,2026-05-25 9:02:10,id.co.bri.brimo,0,sering banget gangguan mau pake wifi atau tidak  gajelas
cepat & mudah,5.0,2026-05-26 1:21:32,id.co.bri.brimo,1,cepat  mudah
"Selamat sore, bpk/ibu pihak bank BRI. setalah Saya mengupdate aplikasi Brimo sya menagalami kendala tidak bisa masuk ke aplikasi Brimo, Dengan alasan aplikasi bug. Mohon ditindak lanjut keluhan ini. tolong di perbaiki sistemnya. Terima kasih",2.0,2026-06-09 7:28:46,id.co.bri.brimo,0,selamat sore bpkibu pihak bank bri setalah saya mengupdate aplikasi brimo sya menagalami kendala tidak bisa masuk ke aplikasi brimo dengan alasan aplikasi bug mohon ditindak lanjut keluhan ini tolong di perbaiki sistemnya terima kasih
sangat membantu .,5.0,2026-06-07 14:05:44,id.co.bri.brimo,1,sangat membantu
knpa bagian pas buat pin brimo nya payah kali ya? tolong dong butuh cpt ni,1.0,2026-05-27 18:43:05,id.co.bri.brimo,0,knpa bagian pas buat pin brimo nya payah kali ya tolong dong butuh cpt ni
"iyaa punya ku juga ndak bisa log in di pad, disuruh aktifin gps padahal udah diizinkan tapi masih belum bisa. gimana yaa ini",1.0,2026-06-04 3:15:11,id.co.bri.brimo,0,iyaa punya ku juga ndak bisa log in di pad disuruh aktifin gps padahal udah diizinkan tapi masih belum bisa gimana yaa ini
Alhamdulillah sangat membantu,5.0,2026-06-11 1:41:12,id.co.bri.brimo,1,alhamdulillah sangat membantu
jaringan saya bagus. tapi kenapa selalu gagal login. alasannya jaringan saya,1.0,2026-05-21 6:35:31,id.co.bri.brimo,0,jaringan saya bagus tapi kenapa selalu gagal login alasannya jaringan saya
sangat membantu aktivitas keseharian ku,5.0,2026-06-12 8:42:46,id.co.bri.brimo,1,sangat membantu aktivitas keseharian ku
"aplikasi bikin emosi doang,dngan dalih sinyal buruk ,pdahal jaringan ful,,selalu buat masalahh kau brimo",1.0,2026-06-04 3:12:25,id.co.bri.brimo,0,aplikasi bikin emosi doangdngan dalih sinyal buruk pdahal jaringan fulselalu buat masalahh kau brimo
kadang membingungkn.,2.0,2026-06-12 6:17:11,id.co.bri.brimo,0,kadang membingungkn
mantap briku.,5.0,2026-06-05 8:15:43,id.co.bri.brimo,1,mantap briku
"Nomor yang terdaftar di Brimo sudah tidak aktif,tidak ada sms banking yg masuk,tapi saldo tetap dipotong dengan alasan pembayaran SMS banking. tolong dijelaskan !!!",2.0,2026-06-10 4:38:02,id.co.bri.brimo,0,nomor yang terdaftar di brimo sudah tidak aktiftidak ada sms banking yg masuktapi saldo tetap dipotong dengan alasan pembayaran sms banking tolong dijelaskan
"beberapa hari ini tidak bisa login, selalu keluar popup jaring tidak bagus, tapi untuk buka apk lain Lancar saja,,",1.0,2026-05-21 3:12:01,id.co.bri.brimo,0,beberapa hari ini tidak bisa login selalu keluar popup jaring tidak bagus tapi untuk buka apk lain lancar saja
simple sangat mudah digunakan,5.0,2026-06-04 11:53:44,id.co.bri.brimo,1,simple sangat mudah digunakan
kenapa tulisan tidak ada koneksi padahal ada kuota ada wifi jaringan bagus. bagaimana ini,2.0,2026-06-02 7:59:43,id.co.bri.brimo,0,kenapa tulisan tidak ada koneksi padahal ada kuota ada wifi jaringan bagus bagaimana ini
knpa nih brimo transaksi batal tapi uang di potong enda jelas,1.0,2026-06-01 7:35:23,id.co.bri.brimo,0,knpa nih brimo transaksi batal tapi uang di potong enda jelas
pas foto KTP error hadeeh,1.0,2026-06-11 16:22:33,id.co.bri.brimo,0,pas foto ktp error hadeeh
"males banget pake BRIMO jaringan bagus di bilang jelek, lagian biarin aja ttp login walaupun jaringan jelek, mau transaksi urgent jd ga bisa.. stop pake brimo mulai hari ini.. bgst",1.0,2026-05-21 6:30:48,id.co.bri.brimo,0,males banget pake brimo jaringan bagus di bilang jelek lagian biarin aja ttp login walaupun jaringan jelek mau transaksi urgent jd ga bisa stop pake brimo mulai hari ini bgst
mudah dan cepat dlm bertransaksi,5.0,2026-06-11 23:57:38,id.co.bri.brimo,1,mudah dan cepat dlm bertransaksi
cepat dalam pelayanan,5.0,2026-05-28 8:21:47,id.co.bri.brimo,1,cepat dalam pelayanan
ramah-ramah,5.0,2026-06-11 2:43:10,id.co.bri.brimo,1,ramahramah
keren Dan aktifasi bRimo Lebih Simple dan Mudah,5.0,2026-06-08 10:37:56,id.co.bri.brimo,1,keren dan aktifasi brimo lebih simple dan mudah
tolong dong kalo memperbaiki sistem jangan lama² mau pake Qris susah banget dijam 12 sampe subuh takutnya pas lagi diperjalanan jauh dan gk ada ATM terdekat kan susah jadinya,4.0,2026-06-01 20:03:02,id.co.bri.brimo,1,tolong dong kalo memperbaiki sistem jangan lama² mau pake qris susah banget dijam  sampe subuh takutnya pas lagi diperjalanan jauh dan gk ada atm terdekat kan susah jadinya
mohon bantuan GPS sudah dinyalakan dan sudah memakai presisi lokasi tetapi masih muncul tulisan aktifkan GPS,4.0,2026-06-02 3:24:06,id.co.bri.brimo,1,mohon bantuan gps sudah dinyalakan dan sudah memakai presisi lokasi tetapi masih muncul tulisan aktifkan gps
"ini brimo nya kenapa tidak bisa dibuka shi dari kemarin, kalau ada update jangan lemot.",5.0,2026-06-04 11:42:18,id.co.bri.brimo,1,ini brimo nya kenapa tidak bisa dibuka shi dari kemarin kalau ada update jangan lemot
"BANK TERBURUK SE INDONESIA.KORUPSI,PENIPUAN,PENGGELAPAN,.MASA TRANSAKSI VIA QRISS DI APK BRIMO NYA TERTULIS SUKSES NAMUN DI REKNING PENERIMANYA SALDO TIDAK MASUK .UNTUK MASYARAKAT INDONESIA MOHON UNTUK TIDAK MENGGUNAKAN BANK BRI .KARNA TINGKAT PENIPUANNYA SANGAT TINGGI,",1.0,2026-05-21 1:58:04,id.co.bri.brimo,0,bank terburuk se indonesiakorupsipenipuanpenggelapanmasa transaksi via qriss di apk brimo nya tertulis sukses namun di rekning penerimanya saldo tidak masuk untuk masyarakat indonesia mohon untuk tidak menggunakan bank bri karna tingkat penipuannya sangat tinggi
sangat membantu 😁,5.0,2026-06-12 4:21:31,id.co.bri.brimo,1,sangat membantu
"tolong benerin lagi fitur fitur nya, buatnya aja tapi nggak bisa di pake 🤌🤌",2.0,2026-06-06 3:40:23,id.co.bri.brimo,0,tolong benerin lagi fitur fitur nya buatnya aja tapi nggak bisa di pake
matap pokoknya,5.0,2026-05-22 1:49:56,id.co.bri.brimo,1,matap pokoknya
"saya lupa password Brimo, pas mau reset di mintai Pin, padahal kita gak tau pin apa? pdhl dulu lebih enak kalau mau reset password",2.0,2026-06-04 8:26:51,id.co.bri.brimo,0,saya lupa password brimo pas mau reset di mintai pin padahal kita gak tau pin apa pdhl dulu lebih enak kalau mau reset password
layanan memuaskan,5.0,2026-06-03 5:43:04,id.co.bri.brimo,1,layanan memuaskan
"Kenapa sekarang gak bsa masuk? alesannya jaringan jelek, cek Wifi atau internet padahal untuk aplikasi lainnya fine"" aja....parah aaah...kaya gini saya gak bsa cek mutasi rekening dong...tlg diperbaiki",1.0,2026-05-21 4:04:25,id.co.bri.brimo,0,kenapa sekarang gak bsa masuk alesannya jaringan jelek cek wifi atau internet padahal untuk aplikasi lainnya fine ajaparah aaahkaya gini saya gak bsa cek mutasi rekening dongtlg diperbaiki
mudahnya bertransaksi dan sangat membantu dengan adanya brimo GK usah repot-repot keluar tiduran di rumah bisa di mana aja bisa mksih brimo 🥰,5.0,2026-05-29 11:52:26,id.co.bri.brimo,1,mudahnya bertransaksi dan sangat membantu dengan adanya brimo gk usah repotrepot keluar tiduran di rumah bisa di mana aja bisa mksih brimo
"padahal sebelumnya bagus tidak perlu aktifkan lokasi untuk buka aplikasi, sekarang harus aktif lokasi biar bisa masuk aplikasinya. lebih baik kembali ke pengaturan awal, jangan harus aktifkan lokasi apalagi kalau kami terburu buru. ribet banget soalnya",2.0,2026-06-10 3:26:36,id.co.bri.brimo,0,padahal sebelumnya bagus tidak perlu aktifkan lokasi untuk buka aplikasi sekarang harus aktif lokasi biar bisa masuk aplikasinya lebih baik kembali ke pengaturan awal jangan harus aktifkan lokasi apalagi kalau kami terburu buru ribet banget soalnya
smoga baik,5.0,2026-06-12 13:05:32,id.co.bri.brimo,1,smoga baik
susah buat login tidak respons,1.0,2026-06-12 0:37:12,id.co.bri.brimo,0,susah buat login tidak respons
"Lain kali lebih teliti dong tolong, berulang kali buat ATM BRI gapernah ada yang bener no tlp nya buat sulit bgt pas mau daftar brimo, padahal unit BRI bisa konfirmasi whatsapp aku klo udah jd rekeningnya tp pas giliran mau daftar BRIMO ktnya no tlp berbeda, kecewa bgt bukan sekali dua kali begini jd repot bgt harus bolak balik benerin ke kantornya lg.",1.0,2026-06-07 14:09:26,id.co.bri.brimo,0,lain kali lebih teliti dong tolong berulang kali buat atm bri gapernah ada yang bener no tlp nya buat sulit bgt pas mau daftar brimo padahal unit bri bisa konfirmasi whatsapp aku klo udah jd rekeningnya tp pas giliran mau daftar brimo ktnya no tlp berbeda kecewa bgt bukan sekali dua kali begini jd repot bgt harus bolak balik benerin ke kantornya lg
BRIMO SIALANN NAPA TIAP TENGAH MALEM MAINTANANCE MULU SIIHH,2.0,2026-06-09 17:00:44,id.co.bri.brimo,0,brimo sialann napa tiap tengah malem maintanance mulu siihh
brimo ga bisa di buka.keterangan internet anda kurang baik,5.0,2026-06-07 13:07:39,id.co.bri.brimo,1,brimo ga bisa di bukaketerangan internet anda kurang baik
aplikasi error terus,1.0,2026-05-29 6:20:23,id.co.bri.brimo,0,aplikasi error terus
puas thanks you,5.0,2026-06-01 22:35:34,id.co.bri.brimo,1,puas thanks you
Mempermudah urusan transaksi,5.0,2026-05-31 0:42:58,id.co.bri.brimo,1,mempermudah urusan transaksi
"apaan sih, mau buat rekening tapi berhenti di e-KTP doang, katanya eror, loading, disuruh ulang dari awal, padahal jaringan aku bagus loh, tolong di perbaiki!! saya coba buat transfer ke bank lain, uang nya ga masuk masuk! gimana sih??",1.0,2026-06-08 0:04:50,id.co.bri.brimo,0,apaan sih mau buat rekening tapi berhenti di ektp doang katanya eror loading disuruh ulang dari awal padahal jaringan aku bagus loh tolong di perbaiki saya coba buat transfer ke bank lain uang nya ga masuk masuk gimana sih
susah daftarnya karena sambungan terputus padahal internet bagus lancar mungkin aplikasinya Sud tidak relevan lagi,1.0,2026-06-12 4:22:41,id.co.bri.brimo,0,susah daftarnya karena sambungan terputus padahal internet bagus lancar mungkin aplikasinya sud tidak relevan lagi
brimo ok,5.0,2026-06-07 8:36:04,id.co.bri.brimo,1,brimo ok
gmna sih brimo kaga bisa di buka aneh banget ga bisa di pencet aplikasi nya,1.0,2026-05-31 16:13:37,id.co.bri.brimo,0,gmna sih brimo kaga bisa di buka aneh banget ga bisa di pencet aplikasi nya
saya habis transfer dari dana ke brimo ...tapi di brimo nggak ada notifikasi uang masuk,2.0,2026-06-15 2:55:23,id.co.bri.brimo,0,saya habis transfer dari dana ke brimo tapi di brimo nggak ada notifikasi uang masuk
mengunduh selalu gagal padahal kuota dan wifi bagus,5.0,2026-06-09 2:38:40,id.co.bri.brimo,1,mengunduh selalu gagal padahal kuota dan wifi bagus
PENYELESAIAN PENGADUAN TERLALU BERLARUT-LARUT. TANPA ADA SOLUSI TEPAT. HANYA DAPAT MELEMPARKAN KEPUTUSAN KE PIHAK LAIN.,1.0,2026-05-31 19:27:00,id.co.bri.brimo,0,penyelesaian pengaduan terlalu berlarutlarut tanpa ada solusi tepat hanya dapat melemparkan keputusan ke pihak lain
aplikasi ini bikin gampang gk perlu ribet,5.0,2026-06-12 13:30:41,id.co.bri.brimo,1,aplikasi ini bikin gampang gk perlu ribet
aku tukar uang Indonesia aku punya uang Inggit malesia apakan tertarik dengan BRIMO bls,4.0,2026-05-28 6:39:45,id.co.bri.brimo,1,aku tukar uang indonesia aku punya uang inggit malesia apakan tertarik dengan brimo bls
"aku udah satu Minggu ga bisa login ke Brimo karna gagal di verifikasi wajah dan selalu tulisannya koneksi jaringan padahal sinyal udah bagus & setelah menghubungi call center dikasih arahan tapi tetap saja ga bisa login padahal semua udh sesuai sinyal bagus,ada kuota data,ada pulsa tapi tetap saja tulisan nya koneksi jaringan tolong ditingkatkan lagi kualitas brimo nya biar pada bisa login soalnya klo butuh butuh/ada tf masuk harus ke ATM dulu buat ngecek tolong brimo nya diperbaiki lagi makasih",1.0,2026-06-10 1:58:06,id.co.bri.brimo,0,aku udah satu minggu ga bisa login ke brimo karna gagal di verifikasi wajah dan selalu tulisannya koneksi jaringan padahal sinyal udah bagus  setelah menghubungi call center dikasih arahan tapi tetap saja ga bisa login padahal semua udh sesuai sinyal bagusada kuota dataada pulsa tapi tetap saja tulisan nya koneksi jaringan tolong ditingkatkan lagi kualitas brimo nya biar pada bisa login soalnya klo butuh butuhada tf masuk harus ke atm dulu buat ngecek tolong brimo nya diperbaiki lagi makasih
"mantap, joss",5.0,2026-06-05 13:49:35,id.co.bri.brimo,1,mantap joss
males banget harus nyalain lokasi tiap buka brimo,2.0,2026-06-12 2:12:09,id.co.bri.brimo,0,males banget harus nyalain lokasi tiap buka brimo
kacau cuk Transfer nyangkut di status proses. disuruh bikin pengajuan tapi gak ada tanggapan udah beberapa hari. bisnis terganggu kamvrett lah,1.0,2026-06-04 15:42:43,id.co.bri.brimo,0,kacau cuk transfer nyangkut di status proses disuruh bikin pengajuan tapi gak ada tanggapan udah beberapa hari bisnis terganggu kamvrett lah
adanya proses pending jika ditransfer oleh pengirim dari beda bank!,1.0,2026-05-23 7:27:41,id.co.bri.brimo,0,adanya proses pending jika ditransfer oleh pengirim dari beda bank
saat verifikasi gagal terus sebelumnya enak enak saja lancar,1.0,2026-06-11 17:39:50,id.co.bri.brimo,0,saat verifikasi gagal terus sebelumnya enak enak saja lancar
tolong dong pihak bri knpa selalu gagal verifikasi muka brimo gagal terus .. tolong dong dibantu. pihak bri.,2.0,2026-06-10 10:24:29,id.co.bri.brimo,0,tolong dong pihak bri knpa selalu gagal verifikasi muka brimo gagal terus  tolong dong dibantu pihak bri
"kebanyakan bug,",1.0,2026-06-02 12:30:12,id.co.bri.brimo,0,kebanyakan bug
repot banget sekarang harus aktifkan GPS,1.0,2026-06-10 9:46:26,id.co.bri.brimo,0,repot banget sekarang harus aktifkan gps
niceeeeeee,5.0,2026-05-22 4:33:40,id.co.bri.brimo,1,niceeeeeee
makin ke sini semakin di update makin gak jelas nie aplikasi brimo. banyak erorr'a.,1.0,2026-05-21 6:51:17,id.co.bri.brimo,0,makin ke sini semakin di update makin gak jelas nie aplikasi brimo banyak erorra
"aplikasi ga jelas, masa sudah terverifikasi ga bisa login, harus cek username sama sandi terus sampai akhir nya kena spam, padahal semua data sudah benar. kalo saja ga punya cicilan sama BRImo, mending pake BCA, mandiri, ga rumit. admin ga jelas, KECEWA BERAT",1.0,2026-06-06 14:53:41,id.co.bri.brimo,0,aplikasi ga jelas masa sudah terverifikasi ga bisa login harus cek username sama sandi terus sampai akhir nya kena spam padahal semua data sudah benar kalo saja ga punya cicilan sama brimo mending pake bca mandiri ga rumit admin ga jelas kecewa berat
susahnya pake baget kalo mau buka catatan keuangan. laamaaaaaaaaaaaaaa,5.0,2026-05-26 9:44:34,id.co.bri.brimo,1,susahnya pake baget kalo mau buka catatan keuangan laamaaaaaaaaaaaaaa
Mantab,5.0,2026-06-08 8:46:14,id.co.bri.brimo,1,mantab
g guna... terlalu banyak error,1.0,2026-05-21 5:42:48,id.co.bri.brimo,0,g guna terlalu banyak error
mau login aja harus aktifin lokasi,1.0,2026-05-30 6:34:07,id.co.bri.brimo,0,mau login aja harus aktifin lokasi
gampang error,1.0,2026-05-30 17:05:25,id.co.bri.brimo,0,gampang error
beri aku uang,5.0,2026-05-28 16:34:55,id.co.bri.brimo,1,beri aku uang
sangat membantu dalam bertransaksi sehari hari setiap saat kapan pun dan di manapun.,4.0,2026-06-01 0:10:13,id.co.bri.brimo,1,sangat membantu dalam bertransaksi sehari hari setiap saat kapan pun dan di manapun
"ngeleg mau dastardly gk bisa""",1.0,2026-05-31 9:00:07,id.co.bri.brimo,0,ngeleg mau dastardly gk bisa
aplikasi asuu,1.0,2026-05-21 6:12:49,id.co.bri.brimo,0,aplikasi asuu
membuat hidup lebih mudah,5.0,2026-05-30 0:51:07,id.co.bri.brimo,1,membuat hidup lebih mudah
terbantu sekali,5.0,2026-05-26 9:36:41,id.co.bri.brimo,1,terbantu sekali
"Mudah dan sangat membantu, terima kasih.",5.0,2026-05-29 23:13:45,id.co.bri.brimo,1,mudah dan sangat membantu terima kasih
sejauh ini aman wort it,5.0,2026-06-06 3:15:25,id.co.bri.brimo,1,sejauh ini aman wort it
"Kenapa selalu sering ""Aktifkan Lokasi"" disuruh buka pengaturan ""Akses Lokasi Aplikasi"" padahal jelas sudah di aktifkan di sistem lokasi pengaturan hp. Kenapa ini?",5.0,2026-06-10 7:41:14,id.co.bri.brimo,1,kenapa selalu sering aktifkan lokasi disuruh buka pengaturan akses lokasi aplikasi padahal jelas sudah di aktifkan di sistem lokasi pengaturan hp kenapa ini
"koneksi tidak stabil, dan tidak bisa login",1.0,2026-05-21 7:00:10,id.co.bri.brimo,0,koneksi tidak stabil dan tidak bisa login
Sangat membantu,5.0,2026-06-12 7:06:53,id.co.bri.brimo,1,sangat membantu
"sangat membantu,lebih mudah",5.0,2026-05-28 2:01:38,id.co.bri.brimo,1,sangat membantulebih mudah
terima kasih aplikasih ini sangat membantu saya,5.0,2026-06-07 4:27:54,id.co.bri.brimo,1,terima kasih aplikasih ini sangat membantu saya
"baru make dengan beneran skrg, padahal sebelumnya jugaa pake brimo... tapi.. pas pake skrg ini baru ngeh kalo gampil bener... cepet... makasih brimo",4.0,2026-05-29 12:41:07,id.co.bri.brimo,1,baru make dengan beneran skrg padahal sebelumnya jugaa pake brimo tapi pas pake skrg ini baru ngeh kalo gampil bener cepet makasih brimo
Lemot,1.0,2026-05-31 8:27:31,id.co.bri.brimo,0,lemot
kenpa sekarang lambat ya.. sering eror,5.0,2026-06-14 15:44:34,id.co.bri.brimo,1,kenpa sekarang lambat ya sering eror
lambat,1.0,2026-05-30 4:26:28,id.co.bri.brimo,0,lambat
"susah login ,padahl pin sudah benar signyal full",2.0,2026-05-21 4:48:40,id.co.bri.brimo,0,susah login padahl pin sudah benar signyal full
bagus peetahankan,5.0,2026-06-01 4:48:05,id.co.bri.brimo,1,bagus peetahankan
"ini brimo kadang kocak bgt, 5 menit lalu hbs transaksi aman aja, terus di buka lg KATANYA JARINGAN TIDAK STABIL, MATAMUU",1.0,2026-05-21 6:33:58,id.co.bri.brimo,0,ini brimo kadang kocak bgt  menit lalu hbs transaksi aman aja terus di buka lg katanya jaringan tidak stabil matamuu
saya ingin melakukan pendaftaran masih saja tidak bisa udah duakali mengganti no hp dan tetap saja tidak bisa kenapa ini apk harus pake nomor hp kaya gimana sihhh,1.0,2026-06-06 2:33:00,id.co.bri.brimo,0,saya ingin melakukan pendaftaran masih saja tidak bisa udah duakali mengganti no hp dan tetap saja tidak bisa kenapa ini apk harus pake nomor hp kaya gimana sihhh
tolong dong min masak gak bisa lojin dari semalam udh di perbaharui Masi juga ga bisa di buka,2.0,2026-06-06 9:57:52,id.co.bri.brimo,0,tolong dong min masak gak bisa lojin dari semalam udh di perbaharui masi juga ga bisa di buka
terhambat untuk login Krn verifikasi wajah yang gagal terus menerus sampai saat ini (sdh 5 hari) dan setiap chat CS di WhatsApp resmi nya TDK memberikan solusi yang nyata,1.0,2026-06-01 10:19:22,id.co.bri.brimo,0,terhambat untuk login krn verifikasi wajah yang gagal terus menerus sampai saat ini sdh  hari dan setiap chat cs di whatsapp resmi nya tdk memberikan solusi yang nyata
"okeeeeee , maintenance apk atau gangguan sedikit lama perbaikannya",5.0,2026-05-21 7:39:13,id.co.bri.brimo,1,okeeeeee  maintenance apk atau gangguan sedikit lama perbaikannya
puas transaksi jadi lebih mudah,5.0,2026-05-23 6:45:12,id.co.bri.brimo,1,puas transaksi jadi lebih mudah
"Sangat Memuaskan,,,",5.0,2026-06-13 7:15:26,id.co.bri.brimo,1,sangat memuaskan
"aplikasi gk jelas, mau daftar aja dipersulit gara2 pindah hp dan harus verifikasi ulang, pada proses verifikasi wajah gagal terus, sudah 2hr ke cs kantor nya juga tidak berhasil!!!! sangat mengecewakan skali, nasabah dipersulit!!!",1.0,2026-06-04 19:39:34,id.co.bri.brimo,0,aplikasi gk jelas mau daftar aja dipersulit gara pindah hp dan harus verifikasi ulang pada proses verifikasi wajah gagal terus sudah hr ke cs kantor nya juga tidak berhasil sangat mengecewakan skali nasabah dipersulit
aplikasi ini memudahkan smua kegiatan kita,5.0,2026-05-27 23:33:02,id.co.bri.brimo,1,aplikasi ini memudahkan smua kegiatan kita
"sangat membantu, dan keamananya terjaga,",5.0,2026-05-30 12:47:31,id.co.bri.brimo,1,sangat membantu dan keamananya terjaga
mau daftar baru susah error mulu,2.0,2026-05-23 5:35:50,id.co.bri.brimo,0,mau daftar baru susah error mulu
mantap min kasih tips dong biar tambah jaya BRI dan makmur selalu,5.0,2026-06-13 16:41:05,id.co.bri.brimo,1,mantap min kasih tips dong biar tambah jaya bri dan makmur selalu
