review,rating,tanggal,app_id,label,clean_review
ga bisa dipakai. tiap mau login alasan JARINGAN ANDA TIDAK STABIL. 500mbps kurng stabil apaan,1.0,2026-05-21 3:05:45,id.co.bri.brimo,0,ga bisa dipakai tiap mau login alasan jaringan anda tidak stabil mbps kurng stabil apaan
pas foto KTP error hadeeh,1.0,2026-06-11 16:22:33,id.co.bri.brimo,0,pas foto ktp error hadeeh
sangat membantu saya dalam proses transaksi kapan dan dimanapun,5.0,2026-05-25 3:33:49,id.co.bri.brimo,1,sangat membantu saya dalam proses transaksi kapan dan dimanapun
sangat mantab,5.0,2026-06-05 21:44:03,id.co.bri.brimo,1,sangat mantab
"Gak tau harus gimana lagi... sudah 2 minggu lebih login brimo gagal terus verifikasi wajah. ke kantor BRI pun udah 2X dan dibantu CS pun tetap tidak bisa login. sudah komplain via email dan SABRINA, tapi tetap tidak ada pemecahan masalah. BRIMO tidak mempermudah tapi malah mempersulit nasabah. 😤😤😡",1.0,2026-06-15 1:02:37,id.co.bri.brimo,0,gak tau harus gimana lagi sudah  minggu lebih login brimo gagal terus verifikasi wajah ke kantor bri pun udah x dan dibantu cs pun tetap tidak bisa login sudah komplain via email dan sabrina tapi tetap tidak ada pemecahan masalah brimo tidak mempermudah tapi malah mempersulit nasabah
sangat mudah di gunakan,5.0,2026-06-10 8:45:18,id.co.bri.brimo,1,sangat mudah di gunakan
gk bisa kebuka panggilan hrus di akhir e trs tulisannya pdhl lagi gk telfonn,2.0,2026-05-30 9:43:59,id.co.bri.brimo,0,gk bisa kebuka panggilan hrus di akhir e trs tulisannya pdhl lagi gk telfonn
luar biasa,5.0,2026-06-11 4:29:27,id.co.bri.brimo,1,luar biasa
"kenapa ga bisa login terus? alasan jaringan kurang baik, padahal jaringan hp saya baik. semu lancar. pakai wifi buat buka brimo juga ga bisa. solusinya apa?",1.0,2026-05-21 4:06:46,id.co.bri.brimo,0,kenapa ga bisa login terus alasan jaringan kurang baik padahal jaringan hp saya baik semu lancar pakai wifi buat buka brimo juga ga bisa solusinya apa
"g jelas, di bagian upload ktp selalu eror pafahal foto ktp nya sudah sejelas mungkin",1.0,2026-05-27 8:27:23,id.co.bri.brimo,0,g jelas di bagian upload ktp selalu eror pafahal foto ktp nya sudah sejelas mungkin
"kepada admin saya mau bertanya kenapa saya ridak bisa daftar brimo padahal saya sudah isi data dengan tepat, ini sudah terjadi sekitar 4 bulan lalu sampai sekarang",2.0,2026-06-01 22:43:42,id.co.bri.brimo,0,kepada admin saya mau bertanya kenapa saya ridak bisa daftar brimo padahal saya sudah isi data dengan tepat ini sudah terjadi sekitar  bulan lalu sampai sekarang
tolong min saya mendapatkan pesan brimo terhenti terus tindakan apa yang harus di lakukan,5.0,2026-05-28 1:56:33,id.co.bri.brimo,1,tolong min saya mendapatkan pesan brimo terhenti terus tindakan apa yang harus di lakukan
kenapa???saat terburu buru mau transaksi jaringan internet jamu buruk....padahal sdh cek wifi and data seluler ok semua,2.0,2026-05-21 5:56:37,id.co.bri.brimo,0,kenapasaat terburu buru mau transaksi jaringan internet jamu burukpadahal sdh cek wifi and data seluler ok semua
knapa gak bisa byar tagihan bank lewat brimo ini🙏,1.0,2026-06-10 4:08:00,id.co.bri.brimo,0,knapa gak bisa byar tagihan bank lewat brimo ini
pelayanannya memuaskan n fast respon,5.0,2026-05-22 7:49:44,id.co.bri.brimo,1,pelayanannya memuaskan n fast respon
"cs nya lambat,gak membantu sama sekali ketika komplen masalah",1.0,2026-06-05 7:37:39,id.co.bri.brimo,0,cs nya lambatgak membantu sama sekali ketika komplen masalah
"tolong dong baru update masa keblokir sih ga bisa masuk,, mau bayar apappu jadi susah,, nyesel di update lah",2.0,2026-06-12 4:05:50,id.co.bri.brimo,0,tolong dong baru update masa keblokir sih ga bisa masuk mau bayar apappu jadi susah nyesel di update lah
sangat membantu sekali 🥰,5.0,2026-05-23 18:23:12,id.co.bri.brimo,1,sangat membantu sekali
"gimana sih, udah lengkap semua udah masuk malah, malah disuruh ngulang lagi dari awal gajelas ini gimana sih udah 2x loh gini udah beres udah masuk malah terjadi kendala ngulang dari awal lagi",1.0,2026-05-29 10:33:18,id.co.bri.brimo,0,gimana sih udah lengkap semua udah masuk malah malah disuruh ngulang lagi dari awal gajelas ini gimana sih udah x loh gini udah beres udah masuk malah terjadi kendala ngulang dari awal lagi
brimo ku gak bisa login dah 2x ke kantor BRI sampe ganti akun baru ttep saja gak bisa login. pegawainya selalu bilang lagi gangguan. ini dah 1 bulan brimo ku gak bisa login. musingkn ajig lh,1.0,2026-06-07 1:49:31,id.co.bri.brimo,0,brimo ku gak bisa login dah x ke kantor bri sampe ganti akun baru ttep saja gak bisa login pegawainya selalu bilang lagi gangguan ini dah  bulan brimo ku gak bisa login musingkn ajig lh
"kenapa kok sekarang apa"" nggak ada notifikasi tf nggak masuk uang masuk juga gak ada notif hduhh terus mutasi kadang gak ada",2.0,2026-05-23 14:28:07,id.co.bri.brimo,0,kenapa kok sekarang apa nggak ada notifikasi tf nggak masuk uang masuk juga gak ada notif hduhh terus mutasi kadang gak ada
ini mau masuk brimo kok jadi susah banget sudah verifikasi muka gagal terus dari kemarin,1.0,2026-06-12 10:37:40,id.co.bri.brimo,0,ini mau masuk brimo kok jadi susah banget sudah verifikasi muka gagal terus dari kemarin
cepat dan memuaskan,5.0,2026-06-07 8:23:05,id.co.bri.brimo,1,cepat dan memuaskan
sangat membantu aplikasi nya bagus,5.0,2026-06-01 3:30:51,id.co.bri.brimo,1,sangat membantu aplikasi nya bagus
tolong saya mau top up rp wallet kok tulisan nya saldo anda tidak cukup padahal saldo saya ada 53 juta tolong di perbaiki,1.0,2026-06-15 2:44:40,id.co.bri.brimo,0,tolong saya mau top up rp wallet kok tulisan nya saldo anda tidak cukup padahal saldo saya ada  juta tolong di perbaiki
kenapa brimo saya tdk bisa di update selalu masalah koneksi kurang bagus padahal jarimgan sudah ok,4.0,2026-05-21 5:40:39,id.co.bri.brimo,1,kenapa brimo saya tdk bisa di update selalu masalah koneksi kurang bagus padahal jarimgan sudah ok
BETUL BETUL MEMUDAHKAN INTINYA PERBAIKI PELAYANAN TERHADAP NASABAH TERUTAMA PERLINDUNGAN DARI SCAMING & PENCURIAN DATA PERIBADI NASABAH,5.0,2026-05-21 13:50:02,id.co.bri.brimo,1,betul betul memudahkan intinya perbaiki pelayanan terhadap nasabah terutama perlindungan dari scaming  pencurian data peribadi nasabah
sangat membantu aplikasi nya.,5.0,2026-05-24 16:42:03,id.co.bri.brimo,1,sangat membantu aplikasi nya
mntavv,5.0,2026-06-01 1:54:36,id.co.bri.brimo,1,mntavv
BRI MO saya tidak bisa dibuka karena koneksi internet buruk padahal kita pakai wifi,1.0,2026-05-21 7:02:44,id.co.bri.brimo,0,bri mo saya tidak bisa dibuka karena koneksi internet buruk padahal kita pakai wifi
semakin kita banyak ngegunain apk nya semakin banyak biaya admin nya,1.0,2026-05-28 10:45:14,id.co.bri.brimo,0,semakin kita banyak ngegunain apk nya semakin banyak biaya admin nya
sangat cepat ..dan sangat memudahkan sekali,5.0,2026-06-12 12:29:36,id.co.bri.brimo,1,sangat cepat dan sangat memudahkan sekali
Transaksi super cepat tanpa loading,5.0,2026-06-08 5:06:30,id.co.bri.brimo,1,transaksi super cepat tanpa loading
rekening model apa ini yg tiap hari kerjanya motong saldo terus. ini tabungan atau tempat pemotongan tabungan😡,1.0,2026-05-21 3:30:23,id.co.bri.brimo,0,rekening model apa ini yg tiap hari kerjanya motong saldo terus ini tabungan atau tempat pemotongan tabungan
"ini aplikasi klo gk susah log in ya error dll,coba org mau transaksi jd susah",1.0,2026-06-13 0:54:34,id.co.bri.brimo,0,ini aplikasi klo gk susah log in ya error dllcoba org mau transaksi jd susah
"Parah.... biasanya gak ada mengaktifkan fitur gps, kenapa yg versi terbaru harus mengaktifkan fitur gps terus, tujuan nya buat apa? Bikin repot aja, Aneh....",1.0,2026-05-28 15:58:24,id.co.bri.brimo,0,parah biasanya gak ada mengaktifkan fitur gps kenapa yg versi terbaru harus mengaktifkan fitur gps terus tujuan nya buat apa bikin repot aja aneh
habis update malah gak bisa di buka,1.0,2026-05-27 9:33:15,id.co.bri.brimo,0,habis update malah gak bisa di buka
sejauh ini okelah the beast,5.0,2026-06-05 3:05:02,id.co.bri.brimo,1,sejauh ini okelah the beast
cukup baik dan sangat membantu fiturnya sudah oke,5.0,2026-06-03 2:52:02,id.co.bri.brimo,1,cukup baik dan sangat membantu fiturnya sudah oke
okeyy,5.0,2026-05-29 4:20:01,id.co.bri.brimo,1,okeyy
"tolong lah min, sudah 1 minggu lebih ga bisa login brimo waktu verifikasi wajah, dengan alasan internet kurang baik, padahal wifi juga 5g, plus ada kouta nya juga, buat medsos lain dan game lancar, tapi pas buat login ke brimo pasti selalu bilang internet kurang baik 😔",1.0,2026-06-08 11:30:35,id.co.bri.brimo,0,tolong lah min sudah  minggu lebih ga bisa login brimo waktu verifikasi wajah dengan alasan internet kurang baik padahal wifi juga g plus ada kouta nya juga buat medsos lain dan game lancar tapi pas buat login ke brimo pasti selalu bilang internet kurang baik
bener2 dipermudah,5.0,2026-05-30 4:18:53,id.co.bri.brimo,1,bener dipermudah
"Mengapa sekarang susah dibuka atau digunakan untuk transaksi? SELALU MUNCUL NOTIFIKASI KONEKSI INTERNETMU KURANG BAIK. Periksa data internet atau pengaturan jaringan. Padahal sudah pakai Wifi paket internet juga banyak, sinyal full.",2.0,2026-05-21 6:29:19,id.co.bri.brimo,0,mengapa sekarang susah dibuka atau digunakan untuk transaksi selalu muncul notifikasi koneksi internetmu kurang baik periksa data internet atau pengaturan jaringan padahal sudah pakai wifi paket internet juga banyak sinyal full
fitur-fitur yg memuaskan,5.0,2026-05-30 5:17:28,id.co.bri.brimo,1,fiturfitur yg memuaskan
"brimo makin hari makin gak jelas kenapa si, sering banget error",5.0,2026-06-03 16:48:52,id.co.bri.brimo,1,brimo makin hari makin gak jelas kenapa si sering banget error
mempermudah pembayaran,5.0,2026-06-15 0:24:51,id.co.bri.brimo,1,mempermudah pembayaran
"gabisa TF ke yg lain gangguan sinyal trus, pdhal sinyal udah bagus tapi tetep aja ga bisa",1.0,2026-06-02 0:47:05,id.co.bri.brimo,0,gabisa tf ke yg lain gangguan sinyal trus pdhal sinyal udah bagus tapi tetep aja ga bisa
mempermudah hidup,5.0,2026-05-31 3:02:51,id.co.bri.brimo,1,mempermudah hidup
"loading lama saat verifikasi KTP sangat menghabiskan waktu, tolong untuk diperbaiki lagi sistemnya, kinerjanya terlalu kambat",1.0,2026-05-26 2:40:34,id.co.bri.brimo,0,loading lama saat verifikasi ktp sangat menghabiskan waktu tolong untuk diperbaiki lagi sistemnya kinerjanya terlalu kambat
ada yang tau sudah satu hari tidak bisa login brimo tulisannya koneksi gagal periksa wifi dan internet anda .. pdahal internet kuat...aplkasi yang lain bisa aja dibuka..... akhirnya sudah bisa login kembali.. mungkin ada perbaikan sistem,4.0,2026-05-21 10:14:06,id.co.bri.brimo,1,ada yang tau sudah satu hari tidak bisa login brimo tulisannya koneksi gagal periksa wifi dan internet anda  pdahal internet kuataplkasi yang lain bisa aja dibuka akhirnya sudah bisa login kembali mungkin ada perbaikan sistem
"aplikasinya bagus, tapi sayang sering di tarik uang tak jelas yang bukan admin bulanan, padahal gak aktifin SMS notifikasi tapi tetap ketarik sebanyak 12 SMS tapi tidak menerima SMS, parahhh",1.0,2026-05-25 11:04:45,id.co.bri.brimo,0,aplikasinya bagus tapi sayang sering di tarik uang tak jelas yang bukan admin bulanan padahal gak aktifin sms notifikasi tapi tetap ketarik sebanyak  sms tapi tidak menerima sms parahhh
"semakin kesini semakin tidak relevan .. transaksi harus tutup apk lain, sudah tutup apk lain juga tidak bisa .. semakin aneh saja brimo ini",1.0,2026-06-05 11:40:21,id.co.bri.brimo,0,semakin kesini semakin tidak relevan  transaksi harus tutup apk lain sudah tutup apk lain juga tidak bisa  semakin aneh saja brimo ini
mantap 👍👍👍,5.0,2026-06-14 6:28:30,id.co.bri.brimo,1,mantap
jelek aplikasinya error terus pas mau masuk,1.0,2026-06-06 22:32:42,id.co.bri.brimo,0,jelek aplikasinya error terus pas mau masuk
gak kyk bank lain fitur ganti atm nya gak tersedia di brimo. Tolong di update la kyk bank bank lain. Gimana nasabah mau nyaman,2.0,2026-06-11 11:29:16,id.co.bri.brimo,0,gak kyk bank lain fitur ganti atm nya gak tersedia di brimo tolong di update la kyk bank bank lain gimana nasabah mau nyaman
"susah sekali buat login, koneksi internet saya terbilang cepat, tolong perbaiki aplikasinya, mengecewakan, membuat banyak waktu terbuang",1.0,2026-06-13 11:37:48,id.co.bri.brimo,0,susah sekali buat login koneksi internet saya terbilang cepat tolong perbaiki aplikasinya mengecewakan membuat banyak waktu terbuang
aplikasi mantap,5.0,2026-06-03 2:51:00,id.co.bri.brimo,1,aplikasi mantap
Susah diupdate di iOS,1.0,2026-06-12 16:46:51,id.co.bri.brimo,0,susah diupdate di ios
"Aplikasi gajelas, udah lupa password email gamasuk"" atau pun OTP . alhasil ke blok . udah call center malahil diminta Dateng ke kantor cabang lagi . emang di pikir kerjaan buat ngurusin bri doang kali . setaun kejadian sering kaya gitu .. saya pake bank mandiri atau bank BCA hampir ngga pernah di gampangin minta waktu ke kantor cabang terus kaya Bri dah . buang"" waktu !",1.0,2026-06-06 10:45:10,id.co.bri.brimo,0,aplikasi gajelas udah lupa password email gamasuk atau pun otp  alhasil ke blok  udah call center malahil diminta dateng ke kantor cabang lagi  emang di pikir kerjaan buat ngurusin bri doang kali  setaun kejadian sering kaya gitu  saya pake bank mandiri atau bank bca hampir ngga pernah di gampangin minta waktu ke kantor cabang terus kaya bri dah  buang waktu
gajelas appnya gbsa dibuka,1.0,2026-05-21 5:11:45,id.co.bri.brimo,0,gajelas appnya gbsa dibuka
good..oke,5.0,2026-05-22 13:03:55,id.co.bri.brimo,1,goodoke
kenapa aplikasi brimo saya ga bisa di klik ya?,1.0,2026-06-13 0:09:28,id.co.bri.brimo,0,kenapa aplikasi brimo saya ga bisa di klik ya
sangatlah terbantu dengan adanya BRImo terima kasih,5.0,2026-06-08 20:26:09,id.co.bri.brimo,1,sangatlah terbantu dengan adanya brimo terima kasih
puas sekali,5.0,2026-05-26 5:27:01,id.co.bri.brimo,1,puas sekali
diupdate malah sering susah bukanya..,1.0,2026-05-22 9:31:18,id.co.bri.brimo,0,diupdate malah sering susah bukanya
payah keriset mulu,1.0,2026-06-13 19:31:45,id.co.bri.brimo,0,payah keriset mulu
bagus dan nyaman,5.0,2026-06-01 23:45:58,id.co.bri.brimo,1,bagus dan nyaman
aplikasi sampah banyak erornya mending BCA,1.0,2026-05-29 5:27:34,id.co.bri.brimo,0,aplikasi sampah banyak erornya mending bca
memudahkan pembayaran,5.0,2026-06-09 8:53:22,id.co.bri.brimo,1,memudahkan pembayaran
respon cepat,5.0,2026-06-10 16:16:32,id.co.bri.brimo,1,respon cepat
"Dear bank BRI, ini kenapa ya saldo gua masih ngga bertambah juga padahal udah 2x lapor ke cs? jadi temen gua tf dari bank lain senilai Rp 200,000.00 ke rekening BRI gua. dari m-banking temen gua ini keterangannya transaksi sudah berhasil. di mbanking gua juga mutasinya udah ada. Tapi ko saldo gua ngga bertambah gitu? Tolonglah yaa ini mah. mungkin buat orang lain duit segitu gaada artinya, tapi buat gua duit tetep lah duit apalagi in this economies yang apa apa mahal. TOLONG SEGERA DIPROSES🙏",1.0,2026-05-25 1:45:13,id.co.bri.brimo,0,dear bank bri ini kenapa ya saldo gua masih ngga bertambah juga padahal udah x lapor ke cs jadi temen gua tf dari bank lain senilai rp  ke rekening bri gua dari mbanking temen gua ini keterangannya transaksi sudah berhasil di mbanking gua juga mutasinya udah ada tapi ko saldo gua ngga bertambah gitu tolonglah yaa ini mah mungkin buat orang lain duit segitu gaada artinya tapi buat gua duit tetep lah duit apalagi in this economies yang apa apa mahal tolong segera diproses
"tidak bisa login, sudah direset password dan coba berkali2 masih tidak bisa login.",5.0,2026-06-03 11:50:25,id.co.bri.brimo,1,tidak bisa login sudah direset password dan coba berkali masih tidak bisa login
"tampilan Brimonya lebih diepercantik dong, biar kalau liat Aplikasinya memberi kesan semangat dan bahagia",1.0,2026-06-07 3:23:44,id.co.bri.brimo,0,tampilan brimonya lebih diepercantik dong biar kalau liat aplikasinya memberi kesan semangat dan bahagia
"nomer hp tidak sesuai, padahal sesuai + belum punya rekening/akun, apk aneh",1.0,2026-05-23 3:46:22,id.co.bri.brimo,0,nomer hp tidak sesuai padahal sesuai  belum punya rekeningakun apk aneh
sangat mudah tuk urusan transaksi apapun,5.0,2026-06-10 8:30:38,id.co.bri.brimo,1,sangat mudah tuk urusan transaksi apapun
"selalu gagal di verifikasi wajah,, complain lewat email sudah sering & disuruh ke kantor terdekat juga sudah,, dan masih tetap tidak bisa login BRIMO.. hadeuuuhh pdhl sudah bawa buku tabungan Asli, KTP asli, kartu ATM asli.. benahi kendala tersebut!!!",1.0,2026-06-15 2:48:30,id.co.bri.brimo,0,selalu gagal di verifikasi wajah complain lewat email sudah sering  disuruh ke kantor terdekat juga sudah dan masih tetap tidak bisa login brimo hadeuuuhh pdhl sudah bawa buku tabungan asli ktp asli kartu atm asli benahi kendala tersebut
saya suka sekali,5.0,2026-06-05 11:58:01,id.co.bri.brimo,1,saya suka sekali
coba bisa ganti nomer bisa d ganti dari aplikasi jadi gk ribet ke kantor cabang,5.0,2026-06-08 18:47:33,id.co.bri.brimo,1,coba bisa ganti nomer bisa d ganti dari aplikasi jadi gk ribet ke kantor cabang
"aplikasi sampah login kgak bisa"" alasan jaringan jelek truss pdahal pakai data + wifi masih saja tidak bisa login pantekkk, update lah sistem lo yg lebih memudahkan masyarakat, bukan nya aplikasi ini dapat memudahkan masyarakat tpi masih saja banyak terkendala buat teman"" pengguna brimo.",2.0,2026-06-15 2:14:08,id.co.bri.brimo,0,aplikasi sampah login kgak bisa alasan jaringan jelek truss pdahal pakai data  wifi masih saja tidak bisa login pantekkk update lah sistem lo yg lebih memudahkan masyarakat bukan nya aplikasi ini dapat memudahkan masyarakat tpi masih saja banyak terkendala buat teman pengguna brimo
brimo terbaru makin mempermudah transaksi,5.0,2026-06-03 8:33:52,id.co.bri.brimo,1,brimo terbaru makin mempermudah transaksi
terimakasih bri dan tim brimo sekarang kartu kredit lain sudah bisa tambahkan ke aplikasi brimo🙏,5.0,2026-05-24 19:32:32,id.co.bri.brimo,1,terimakasih bri dan tim brimo sekarang kartu kredit lain sudah bisa tambahkan ke aplikasi brimo
sejauh ini aman wort it,5.0,2026-06-06 3:15:25,id.co.bri.brimo,1,sejauh ini aman wort it
sy kasih bintang 5 Sagat bermanfaat masyarakat Indonesia,5.0,2026-06-05 9:12:40,id.co.bri.brimo,1,sy kasih bintang  sagat bermanfaat masyarakat indonesia
terbaik brimo bisa dengan mudah transfer,5.0,2026-05-23 7:12:50,id.co.bri.brimo,1,terbaik brimo bisa dengan mudah transfer
"tidak bisa buat pin transaksi, kenapa ya???",2.0,2026-06-09 1:21:05,id.co.bri.brimo,0,tidak bisa buat pin transaksi kenapa ya
mudah dipergunakan,5.0,2026-05-23 6:35:16,id.co.bri.brimo,1,mudah dipergunakan
aneh eroro terus,1.0,2026-05-29 19:31:07,id.co.bri.brimo,0,aneh eroro terus
apa yang sudah dirubah-rubah sama divisi IT Brimo.. punyaku bolak-balik minta pin. gak bisa login setelah update.,2.0,2026-05-28 18:19:51,id.co.bri.brimo,0,apa yang sudah dirubahrubah sama divisi it brimo punyaku bolakbalik minta pin gak bisa login setelah update
sangat bermanfaat dan lebih praktis untuk uang digital ...,5.0,2026-05-25 16:01:09,id.co.bri.brimo,1,sangat bermanfaat dan lebih praktis untuk uang digital
applikasi sangat berat,1.0,2026-06-11 0:26:12,id.co.bri.brimo,0,applikasi sangat berat
punya saya ga bisa kebuja sudah 2 hari. sebelumnya ga ad maslah,1.0,2026-05-21 2:10:33,id.co.bri.brimo,0,punya saya ga bisa kebuja sudah  hari sebelumnya ga ad maslah
"sudah 4 hari login verifikasi wajah tidak berhasil, dengan alasan jaringan buruk padahal wifi ada dan Kouta juga ada... tolong dong",1.0,2026-06-02 11:09:48,id.co.bri.brimo,0,sudah  hari login verifikasi wajah tidak berhasil dengan alasan jaringan buruk padahal wifi ada dan kouta juga ada tolong dong
uang saya untuk bayar qiris belum di kembalikan gak di program,1.0,2026-06-06 9:17:09,id.co.bri.brimo,0,uang saya untuk bayar qiris belum di kembalikan gak di program
muncul periksa pengaturan gps padahal gps on terus .,1.0,2026-06-02 12:01:25,id.co.bri.brimo,0,muncul periksa pengaturan gps padahal gps on terus
"Setelah diperbarui maksa banget harus pake GPS, udah tau GPS itu ngabisin batre. JELEK BANGET BRIMO!!!",1.0,2026-06-09 3:33:58,id.co.bri.brimo,0,setelah diperbarui maksa banget harus pake gps udah tau gps itu ngabisin batre jelek banget brimo
perbaharui muli,1.0,2026-06-14 13:50:20,id.co.bri.brimo,0,perbaharui muli
sangat membantu dalam kehidupan sehari-hari,5.0,2026-05-21 9:58:28,id.co.bri.brimo,1,sangat membantu dalam kehidupan seharihari
sering gangguan,1.0,2026-06-11 8:34:50,id.co.bri.brimo,0,sering gangguan
susah login..meski internet bagus,1.0,2026-05-21 3:11:10,id.co.bri.brimo,0,susah loginmeski internet bagus
bosok ga bisa di pake gini,1.0,2026-06-01 7:22:48,id.co.bri.brimo,0,bosok ga bisa di pake gini
"Tolol banget sih nih aplikasi, verifikasi muka saja ribet",1.0,2026-05-25 12:22:19,id.co.bri.brimo,0,tolol banget sih nih aplikasi verifikasi muka saja ribet
mantab serba simpel,4.0,2026-05-25 9:46:21,id.co.bri.brimo,1,mantab serba simpel
matap pokoknya,5.0,2026-05-22 1:49:56,id.co.bri.brimo,1,matap pokoknya
Sangat memuaskan.,5.0,2026-06-09 2:28:24,id.co.bri.brimo,1,sangat memuaskan
knp ya brimo susah tf slalu di bilang koneksi ga bagus pdhl sinyal bagus bagus aja? ??,1.0,2026-06-09 1:38:14,id.co.bri.brimo,0,knp ya brimo susah tf slalu di bilang koneksi ga bagus pdhl sinyal bagus bagus aja
daftar gabisa selalu ada Kata nomor tidak sesuai mulu,2.0,2026-06-08 10:19:52,id.co.bri.brimo,0,daftar gabisa selalu ada kata nomor tidak sesuai mulu
bri sering banget tidak bisa di akses ini aplikasi payah,1.0,2026-06-11 6:08:54,id.co.bri.brimo,0,bri sering banget tidak bisa di akses ini aplikasi payah
"gajelas nih, setelah update masa harus aktif gps setiap mau pakai brimo. nyusahin nasabah bikin hp cepat panas. cuman mbanking doang pake gps segala 😡😡😡",1.0,2026-06-10 5:06:01,id.co.bri.brimo,0,gajelas nih setelah update masa harus aktif gps setiap mau pakai brimo nyusahin nasabah bikin hp cepat panas cuman mbanking doang pake gps segala
"semakin update semakin menyusahkan 🤦lama lama kapok pakai aplikasi ini, potongan perbulan gede banget, trus setelah di update setiap mau masuk harus aktif lokasi GPS, makan bnyak data.bikin makin lelet",1.0,2026-06-06 17:07:17,id.co.bri.brimo,0,semakin update semakin menyusahkan lama lama kapok pakai aplikasi ini potongan perbulan gede banget trus setelah di update setiap mau masuk harus aktif lokasi gps makan bnyak databikin makin lelet
"Kuota ada, wifi tersambung juga tetap koneksi internet tidak baik terus keterangannya",1.0,2026-05-21 5:27:17,id.co.bri.brimo,0,kuota ada wifi tersambung juga tetap koneksi internet tidak baik terus keterangannya
aplikasi sangat membantu buat transaksi tapi Saya sarankan jangan investasi emas di sini . potong an sana sini + saldo mengendap nya banyak 🫨,2.0,2026-06-06 4:39:06,id.co.bri.brimo,0,aplikasi sangat membantu buat transaksi tapi saya sarankan jangan investasi emas di sini  potong an sana sini  saldo mengendap nya banyak
ok👍👍👍,5.0,2026-05-22 14:25:21,id.co.bri.brimo,1,ok
lancar jaya,5.0,2026-06-09 17:37:50,id.co.bri.brimo,1,lancar jaya
Bagus selkali,5.0,2026-06-02 13:19:27,id.co.bri.brimo,1,bagus selkali
"woi asu, maksud lu apa udh beberapa hari mau top up selalu ada tulisan koneksi internet kurang baik padahal koneksi internet mulai dari wifi sama data lancar semua",1.0,2026-05-29 8:29:38,id.co.bri.brimo,0,woi asu maksud lu apa udh beberapa hari mau top up selalu ada tulisan koneksi internet kurang baik padahal koneksi internet mulai dari wifi sama data lancar semua
sangat puas dengan aplikasi nya. tidak lagi harus melakukan pembayaran apapun di BRI link. yg terpenting ada saldonya di Kartu ATM. terima kasih BRIMO. i love you so much 🤩😘,5.0,2026-06-12 23:27:51,id.co.bri.brimo,1,sangat puas dengan aplikasi nya tidak lagi harus melakukan pembayaran apapun di bri link yg terpenting ada saldonya di kartu atm terima kasih brimo i love you so much
memudahkan semua urusan,5.0,2026-05-21 1:18:27,id.co.bri.brimo,1,memudahkan semua urusan
Kenapa BRImo ku ga bisa di buka karena alasan koneksimu kurang baik padahal paket unlimited apakah kurang mahal paket data saya?🗿,5.0,2026-05-21 3:30:26,id.co.bri.brimo,1,kenapa brimo ku ga bisa di buka karena alasan koneksimu kurang baik padahal paket unlimited apakah kurang mahal paket data saya
tidak bisa login,1.0,2026-05-28 1:59:36,id.co.bri.brimo,0,tidak bisa login
"verifikasi wajah kalau belum bisa dipakai hapus saja, terimakasih.",1.0,2026-05-30 8:40:17,id.co.bri.brimo,0,verifikasi wajah kalau belum bisa dipakai hapus saja terimakasih
"semenjak ada brimo ,semuanya serbah mudah",5.0,2026-06-09 7:12:48,id.co.bri.brimo,1,semenjak ada brimo semuanya serbah mudah
ini gimana Iya mau log.in sllu eror trus padahal ktp nya sudah benar yg di foto tapi tulisan nya sllu eror mohon bantuan nya dong bri,1.0,2026-05-27 2:05:51,id.co.bri.brimo,0,ini gimana iya mau login sllu eror trus padahal ktp nya sudah benar yg di foto tapi tulisan nya sllu eror mohon bantuan nya dong bri
lumayan aman untuk di pakai,5.0,2026-06-11 7:21:46,id.co.bri.brimo,1,lumayan aman untuk di pakai
"aplikasi tidak bisa terbuka, tolong lah ini urgent tapi kualitas busuk",1.0,2026-06-01 11:45:44,id.co.bri.brimo,0,aplikasi tidak bisa terbuka tolong lah ini urgent tapi kualitas busuk
tdk bisa mengcover lebih dari 1 no. rekening,4.0,2026-06-04 7:49:34,id.co.bri.brimo,1,tdk bisa mengcover lebih dari  no rekening
mau buat rekening baru err 503/403 terus.busuk,1.0,2026-06-08 5:51:42,id.co.bri.brimo,0,mau buat rekening baru err  terusbusuk
Kok tolol ya apk nya tiap verifikasi foto selalu error 507,1.0,2026-06-02 5:38:39,id.co.bri.brimo,0,kok tolol ya apk nya tiap verifikasi foto selalu error
Makasih respon nya min 🥰,5.0,2026-06-05 5:02:31,id.co.bri.brimo,1,makasih respon nya min
baguusss,5.0,2026-06-11 1:57:44,id.co.bri.brimo,1,baguusss
Terima kasih semoga dapat membantu keuangan saya,5.0,2026-05-26 0:19:42,id.co.bri.brimo,1,terima kasih semoga dapat membantu keuangan saya
terhapus,5.0,2026-05-28 15:34:50,id.co.bri.brimo,1,terhapus
"Kenapa sekarang kalo buka brimo harus aktif kan lokasi,, apa manfaatnya?",4.0,2026-05-31 7:17:03,id.co.bri.brimo,1,kenapa sekarang kalo buka brimo harus aktif kan lokasi apa manfaatnya
sampah aplikasi sampah,1.0,2026-05-30 15:53:29,id.co.bri.brimo,0,sampah aplikasi sampah
Riwayat transaksi delay parah .sering motong biaya sms padahal sms banking di matikan . sekarang maksain minta izin lokasi . besok2 apa lg ini 😂,1.0,2026-05-26 8:34:22,id.co.bri.brimo,0,riwayat transaksi delay parah sering motong biaya sms padahal sms banking di matikan  sekarang maksain minta izin lokasi  besok apa lg ini
cangih,5.0,2026-06-11 7:04:47,id.co.bri.brimo,1,cangih
