review,rating,tanggal,app_id,label
sangat membantu 😁,5.0,2026-06-12 4:21:31,id.co.bri.brimo,1
pakai brimo,5.0,2026-06-12 4:19:20,id.co.bri.brimo,1
sangat bagus dan berguna,5.0,2026-06-12 4:18:04,id.co.bri.brimo,1
niceeeee,5.0,2026-06-12 4:18:00,id.co.bri.brimo,1
mantap. udah lama di pakai buat transaksi.,5.0,2026-06-12 4:16:00,id.co.bri.brimo,1
"woi sy kok gagal verif Mulu, sy log out gara2 ganti hp, tolong diperbaiki donk sistem verif wajahnya masa sampai batas habis gagal Mulu, aplikasi nya kok jadi gini sih, sudah nyoba ke berbagai layanan aduan online, tetap saja tidak ada solusi, mungkin harus tetep ke BRI Cabang baru bisa, parah2 jaman online begini tetep harus pake manual, mungkin gara2 begini di antrian di CS BRI selalu penuh",1.0,2026-06-12 4:15:12,id.co.bri.brimo,0
"halo brimo, aku tidak bisa membuka aplikasinya setelah di install. aku sudah mencoba install ulang, hapus cache, hapus data, paksa berhenti, dan restart device. mohon segera diperbaiki atau diulas agar sesegeranya bisa digunakan layanannya",2.0,2026-06-12 4:10:46,id.co.bri.brimo,0
"tolong dong baru update masa keblokir sih ga bisa masuk,, mau bayar apappu jadi susah,, nyesel di update lah",2.0,2026-06-12 4:05:50,id.co.bri.brimo,0
keamanan akun sangat bagus,5.0,2026-06-12 3:54:13,id.co.bri.brimo,1
sangat membantu saat transaksi,5.0,2026-06-12 3:52:07,id.co.bri.brimo,1
"Aplikasi sampah,mau daftar rekening aja di persulit,data udah bener,nomor hp baru beli,tapi malah ada tulisan nomor hp tidak sesuai,aplikasi BRImo gak guna",1.0,2026-06-12 3:50:04,id.co.bri.brimo,0
cepat dan efisien,4.0,2026-06-12 3:44:08,id.co.bri.brimo,1
sangat puas menggunakan Brimo,5.0,2026-06-12 3:43:54,id.co.bri.brimo,1
Mau ganti nomer ngantri ke CS berjam-jam,1.0,2026-06-12 3:34:02,id.co.bri.brimo,0
"oke , mudah di gunakan",4.0,2026-06-12 3:24:56,id.co.bri.brimo,1
pakay bang bri lebih aman dan mudah,5.0,2026-06-12 3:24:14,id.co.bri.brimo,1
sangat membantu mudah dan praktis,5.0,2026-06-12 3:22:35,id.co.bri.brimo,1
👍👍👍👍,5.0,2026-06-12 3:04:52,id.co.bri.brimo,1
bagus app nya,5.0,2026-06-12 3:04:28,id.co.bri.brimo,1
ok sangat baik,5.0,2026-06-12 2:59:57,id.co.bri.brimo,1
"aplikasi dancok, mau login aja dipersulit, alasan jaringan nggak ada, padal wifi udah kencenh banget, sama mau verifikasi wajah gagal terus. tolonh di perbaiki lah,",1.0,2026-06-12 2:34:49,id.co.bri.brimo,0
saya berkali - kali foto ulang KTP tetapi gagal terus. sampai bosan mengulang - ulang di proses pendaftaran akun. tolong di perbaiki performa aplikasinya.,1.0,2026-06-12 2:28:50,id.co.bri.brimo,0
"mohon maaf ini brimo sedang ada kendala apa ya , saya sudah pindah beberapa hp verifikasi muka gagal terus internet jaringan kurang baik , gimana saya mau login ini , tolong di bantu dong",5.0,2026-06-12 2:27:33,id.co.bri.brimo,1
Sangat Bagus sekali,5.0,2026-06-12 2:22:22,id.co.bri.brimo,1
kadang kadang eror,1.0,2026-06-12 2:21:56,id.co.bri.brimo,0
App yang mudah penggunaan nya 👍👍,5.0,2026-06-12 2:19:33,id.co.bri.brimo,1
proses pengaduan online ribet dan tidak ad kelanjutan lebih jelas,1.0,2026-06-12 2:19:31,id.co.bri.brimo,0
ruwet dari tahun 2021 sampai 2026 login brimo stak di halaman awal... klo dulu ku kira HP ngg suport setelah ganti HP bsama aja,1.0,2026-06-12 2:14:19,id.co.bri.brimo,0
males banget harus nyalain lokasi tiap buka brimo,2.0,2026-06-12 2:12:09,id.co.bri.brimo,0
Setelah update malah tidak bisa di buka,1.0,2026-06-12 2:10:11,id.co.bri.brimo,0
👍👍👍👍👍,5.0,2026-06-12 1:39:44,id.co.bri.brimo,1
"Kesal liat apk brimo ini gak ada perkembangan, selalu saja ada kendala, eror, gangguan jaringan, dll padahal jaringan lancar, tapi setiap transaksi sering sekali lelet, gak bisa, eror Gak ngerti lagi gimana sama brimo ini. Katanya pemakaiannya praktis dan cepat tapi apa?",2.0,2026-06-12 1:39:41,id.co.bri.brimo,0
"aplikasinya cepat, pelayanannya ada dimana-mana sampai ke pelosokpun ada, ngak pernah loading. pokoknya puas makeknya..love u bank BRI",5.0,2026-06-12 1:38:02,id.co.bri.brimo,1
sangat memudahkan dalam pemakaian,5.0,2026-06-12 1:34:50,id.co.bri.brimo,1
mantab,5.0,2026-06-12 1:15:24,id.co.bri.brimo,1
aplikasi dan verifikasi paling tidak stabil,1.0,2026-06-12 1:07:22,id.co.bri.brimo,0
ini brimo kenapa ya sudah saya pencet buka tapi gak kebuka,5.0,2026-06-12 1:04:56,id.co.bri.brimo,1
pelayanan cepat,5.0,2026-06-12 1:04:39,id.co.bri.brimo,1
mau daftar kok gak bisa keluar kode eror 507,1.0,2026-06-12 0:56:18,id.co.bri.brimo,0
best pkknya👍👍👍,5.0,2026-06-12 0:53:46,id.co.bri.brimo,1
biasa aja,5.0,2026-06-12 0:51:07,id.co.bri.brimo,1
kualitas aplikasi tidak bagus,1.0,2026-06-12 0:46:19,id.co.bri.brimo,0
tolong dong brimo jan telat notifiikasi nya saat abis pembayaran kan jadi dikira orang penipuan,4.0,2026-06-12 0:40:59,id.co.bri.brimo,1
susah buat login tidak respons,1.0,2026-06-12 0:37:12,id.co.bri.brimo,0
"Kenapa setelah update harus aktifkan GPS untung login, membuat tidak nyaman, sebelumnya tidak perlu aktifkan GPS untuk login, tolong kembalikan seperti sebelumnya",5.0,2026-06-12 0:34:34,id.co.bri.brimo,1
sangat membantu karena memudahkan dalam bertransaksi,5.0,2026-06-12 0:30:29,id.co.bri.brimo,1
sangat membantu user friendly 👍,5.0,2026-06-12 0:25:50,id.co.bri.brimo,1
"kok setiap mau tf uang selalu gagal ya, selalu ada pemberitahuan koneksi buruk, sampe aku coba cari internet lain tetap ga bisa",5.0,2026-06-12 0:14:23,id.co.bri.brimo,1
Terimakasih sdh memudahkan aktifitas transaksional kami. mohon tingkatkan terus keamanan sibernya,4.0,2026-06-12 0:08:53,id.co.bri.brimo,1
mudah dan cepat dlm bertransaksi,5.0,2026-06-11 23:57:38,id.co.bri.brimo,1
"Halo saya mau login selalu error, padahal sdh saya update, GPS pun sdh aktif,tp tetap minta menyalakan GPS, tolong aplikasi diperbaiki secepatnya",1.0,2026-06-11 23:51:51,id.co.bri.brimo,0
aku kasih bintang 5 bukan karna kualitas aplikasinya.tapi karna susah banget aku untuk pendaftaran/administrasi.padahal.bri favorit aku banget.tolong developer permudah lah kami yg ingin punya apk ini.sprti apk lain begitu mudah simple.,5.0,2026-06-11 23:37:53,id.co.bri.brimo,1
Ragara harus update ke versi terbaru .transaksi pun gagal .mana cuma pake mbaking .tolong dong jangan bentar² update .bentar² update,4.0,2026-06-11 23:14:04,id.co.bri.brimo,1
Sanggar membantuku,5.0,2026-06-11 23:08:52,id.co.bri.brimo,1
pelayanan jelek sekali sy buat plaporan lama sekali di selesaikan memakan waktu lebih dari 10 hari. asli bank BRI karyawannya gak pada kerja makan gaji buta,2.0,2026-06-11 23:01:19,id.co.bri.brimo,0
mantUP,5.0,2026-06-11 22:42:48,id.co.bri.brimo,1
sangat mudah,5.0,2026-06-11 22:32:30,id.co.bri.brimo,1
kok aneh ya makin ke sini login makin susah. kendala slalu gagal di akir saat verifikasi wajah. padahal bagus wajah saya jelas. dan backrone jelas. seminggu berturut tutut tiap hari mau login GAGAL. saya ada kartu kredit di dalam nya saya kalau sulit bayar gimana aplikasi brimo nya aja nyusahin sayaaa. bodo amat deh,1.0,2026-06-11 22:25:51,id.co.bri.brimo,0
ok mantaps,5.0,2026-06-11 22:03:23,id.co.bri.brimo,1
praktis dan sangat membantu,5.0,2026-06-11 21:37:27,id.co.bri.brimo,1
lumayan baik,5.0,2026-06-11 21:30:55,id.co.bri.brimo,1
sellalu pake bri,5.0,2026-06-11 20:51:10,id.co.bri.brimo,1
masih aman cuma mahalllll,5.0,2026-06-11 20:18:23,id.co.bri.brimo,1
sangat terbatu,5.0,2026-06-11 19:40:20,id.co.bri.brimo,1
"ini brimo makin lama makin parah,verifikasi muka 3hari gak bisa2 parahhhh",1.0,2026-06-11 18:26:06,id.co.bri.brimo,0
gagal login terus padahal kuotanya masih banyak,1.0,2026-06-11 17:50:23,id.co.bri.brimo,0
"segala hal terasa mudah apalagi di saat2 yang genting. Semoga semakin jaya dan melejit, Aamiin",5.0,2026-06-11 17:50:10,id.co.bri.brimo,1
belajar dl,5.0,2026-06-11 17:48:43,id.co.bri.brimo,1
saat verifikasi gagal terus sebelumnya enak enak saja lancar,1.0,2026-06-11 17:39:50,id.co.bri.brimo,0
okey,5.0,2026-06-11 17:39:38,id.co.bri.brimo,1
apk rusak,1.0,2026-06-11 17:37:48,id.co.bri.brimo,0
gara gara di update jadi gagal masuk terus minn,1.0,2026-06-11 17:33:16,id.co.bri.brimo,0
suda mulai mantap,5.0,2026-06-11 17:17:40,id.co.bri.brimo,1
"aplikasi BRIMO saya saat ini tidak dapat berfungsi,berikan saran agar saya bisa update kembali.",2.0,2026-06-11 16:45:00,id.co.bri.brimo,0
pas foto KTP error hadeeh,1.0,2026-06-11 16:22:33,id.co.bri.brimo,0
bagus respon cepat,5.0,2026-06-11 16:18:31,id.co.bri.brimo,1
"mantap buat kirim uang kemana aja bisa dan lancar, cmn minusnya klo lgi belanja di Alfa atau Indomaret sekitar jam 10an suka eror",4.0,2026-06-11 16:13:45,id.co.bri.brimo,1
woe bri. gua mau pindah hp aja di persulit. masa gagal vermuk terus. di coba pakai bank lain bisa. lama lama mending ganti bank selain plat merah.,1.0,2026-06-11 16:10:37,id.co.bri.brimo,0
tf top up cepat dan mudah,5.0,2026-06-11 16:01:03,id.co.bri.brimo,1
mantap sekali,5.0,2026-06-11 15:57:14,id.co.bri.brimo,1
lengkap,5.0,2026-06-11 15:46:03,id.co.bri.brimo,1
kenapa gak bisa pake qier,5.0,2026-06-11 15:43:42,id.co.bri.brimo,1
tiap mau ganti hp. kesulitan login wajah. tolong di bantu,1.0,2026-06-11 15:26:10,id.co.bri.brimo,0
harus aktifkan gps kembali ke versi sebelumnya lebih bagus,1.0,2026-06-11 15:19:05,id.co.bri.brimo,0
praktis dan mudah mantap,5.0,2026-06-11 15:09:09,id.co.bri.brimo,1
sukses selalu,5.0,2026-06-11 15:04:11,id.co.bri.brimo,1
"ribet, saldo tertahan terus, bikin malas pakai bri",1.0,2026-06-11 15:02:31,id.co.bri.brimo,0
oke mudah,5.0,2026-06-11 14:51:27,id.co.bri.brimo,1
mantaap,5.0,2026-06-11 14:50:09,id.co.bri.brimo,1
sangat baikk,5.0,2026-06-11 14:47:57,id.co.bri.brimo,1
kenapa brimo saya gak bisa dibuka .padahal pin nya benar ujung nya terblokir,1.0,2026-06-11 14:42:07,id.co.bri.brimo,0
Ok banget i like,5.0,2026-06-11 14:39:46,id.co.bri.brimo,1
Memudahkan transaksi dan ngirit waktu dan tenaga,5.0,2026-06-11 14:25:03,id.co.bri.brimo,1
sanga-sangat membantu saat jaringan agak jelek khusunya d papua sini,5.0,2026-06-11 14:11:59,id.co.bri.brimo,1
"admin tolong dong di permudah buat proses daftar nya,. kok loading melulu",4.0,2026-06-11 14:11:08,id.co.bri.brimo,1
sangat mudah transaksi dgn brimo,5.0,2026-06-11 14:11:03,id.co.bri.brimo,1
"saya sangat puas, soal nya bisa transfer dengan cepat, tanpa ribet",5.0,2026-06-11 14:01:27,id.co.bri.brimo,1
siap ok,5.0,2026-06-11 13:49:23,id.co.bri.brimo,1
rempong pake aktifkan lokasi segala klo buka ni aplikasi,1.0,2026-06-11 13:46:25,id.co.bri.brimo,0
tolong ini gimana apk nya kok gak bisa di vripikasi pas moto KTP nya padahal udah pas udah bgus tetap gak bisa,1.0,2026-06-11 13:39:25,id.co.bri.brimo,0
terimakasih,4.0,2026-06-11 13:30:40,id.co.bri.brimo,1
Sangat mudah dalam pengaplikasiannya. Dan sangat membantu dalam bertransaksi.,5.0,2026-06-11 13:22:14,id.co.bri.brimo,1
proses cepat,5.0,2026-06-11 13:20:36,id.co.bri.brimo,1
bagus cuman belum saya kuasai aja Cara Cara nya,5.0,2026-06-11 13:07:40,id.co.bri.brimo,1
aman dan cepat,5.0,2026-06-11 13:05:36,id.co.bri.brimo,1
Brimo sy kok gk bisa buat login,5.0,2026-06-11 12:58:31,id.co.bri.brimo,1
mantap x sangat puas,5.0,2026-06-11 12:53:08,id.co.bri.brimo,1
bagus membantu banget,5.0,2026-06-11 12:50:22,id.co.bri.brimo,1
lebih murah dan cepat dr layanan lain,5.0,2026-06-11 12:27:48,id.co.bri.brimo,1
lancar,5.0,2026-06-11 12:18:59,id.co.bri.brimo,1
kurang kompatibel di Android 16. saat login lalu verifikasi wajah selalu gagal. di tes pada Android 15 bisa. tolong segera perbaiki,1.0,2026-06-11 11:58:58,id.co.bri.brimo,0
luar biasa sangat membantu,5.0,2026-06-11 11:55:45,id.co.bri.brimo,1
sangat membantu. apk brimo mudah di pahami,5.0,2026-06-11 11:51:42,id.co.bri.brimo,1
kak BRImo ku GK bisa di buka,5.0,2026-06-11 11:51:32,id.co.bri.brimo,1
baik pol,5.0,2026-06-11 11:45:45,id.co.bri.brimo,1
praktis,5.0,2026-06-11 11:43:08,id.co.bri.brimo,1
apk sial masa uang saya kepotong tanpa dipakai. gak bisa nabung di brimo terkutuk nih,1.0,2026-06-11 11:41:04,id.co.bri.brimo,0
masak mau make aja harus nyalain GPS... apa hubunganya coba... kayak ojek online aja...,1.0,2026-06-11 11:36:34,id.co.bri.brimo,0
gak kyk bank lain fitur ganti atm nya gak tersedia di brimo. Tolong di update la kyk bank bank lain. Gimana nasabah mau nyaman,2.0,2026-06-11 11:29:16,id.co.bri.brimo,0
ko error mlu si min apk lu knph dah,1.0,2026-06-11 11:23:37,id.co.bri.brimo,0
"susah banget login akun brimo eror terus gak ada solusi yang pasti , hapus aja aplikasi ini gak berguna",1.0,2026-06-11 11:21:48,id.co.bri.brimo,0
"Jaringan oke dan sudah ganti juga pakai wifi tapi notifikasi tetap jaringan jelek, internet jelak saat transfer. padahal sangat urgent",1.0,2026-06-11 11:15:00,id.co.bri.brimo,0
Aplikasi Mbanking terburuk. sering masalah saat ingin di gunakan. dari login sampai bertransaksi sulit di gunakan. MENGECEWAKAN.,1.0,2026-06-11 11:12:59,id.co.bri.brimo,0
"Cepat, tepat dan akurat, praktis dimana saja bisa untuk transaksi apapun",5.0,2026-06-11 11:11:09,id.co.bri.brimo,1
yaa,5.0,2026-06-11 10:59:51,id.co.bri.brimo,1
"aplikasi BRImo nya bagus, dan mudah dipergunakan",5.0,2026-06-11 10:59:14,id.co.bri.brimo,1
"mohon dibantu,saya ganti hp,kenapa tidak bisa lolos di verifikasi wajah,padahal semua sudah cocok,dan benar",5.0,2026-06-11 10:53:28,id.co.bri.brimo,1
Praktis dan mudah,5.0,2026-06-11 10:52:37,id.co.bri.brimo,1
mo tanya ne saya pengguna brimo tp dah 1 THN ga aktf mo di aktifin LG gmn caranya coz brimonya dah ga bs sy buka tolong bantuannya,5.0,2026-06-11 10:50:28,id.co.bri.brimo,1
saya download aplikasi ini tapi kenapa tidak bisa dibuka selalu keluar sndiri,1.0,2026-06-11 10:42:56,id.co.bri.brimo,0
nice app,5.0,2026-06-11 10:33:37,id.co.bri.brimo,1
luar biasa.... Alhamdulillah,5.0,2026-06-11 10:29:12,id.co.bri.brimo,1
aplikasi tolol bukti mutasi yang jelas kenapa namanya apa segala macem malah pake ga bisa di screenshot,1.0,2026-06-11 10:14:44,id.co.bri.brimo,0
"ini gimana sih kok pin nya kan disuruh ngulang, diulang malah kode transaksi gagal? apalah ga suka banget aku ini kalo ga karena gaji ku dikasih ke bri males banget mending ke bank sebelah. udh enak2 pake bank sebelah kenapa lagi pindah ke sini mana ribet ruet ga bisa bisa dari tadi login duh",1.0,2026-06-11 9:59:04,id.co.bri.brimo,0
"sulit login kata internet ,,padahal internet lancar",1.0,2026-06-11 9:57:49,id.co.bri.brimo,0
pelayanan yng baik,5.0,2026-06-11 9:57:21,id.co.bri.brimo,1
"apa apk ini saya mau daftar truss foto ktp dibilang error knpa sih apk ini,saya kasih bintang 1 karna apk bermasalah",1.0,2026-06-11 9:55:54,id.co.bri.brimo,0
Bank Yang Paling Aman 👍,5.0,2026-06-11 9:50:55,id.co.bri.brimo,1
daftar akun baru macet sampai foto ktp. sdah dicba dibeberapa hp sama saja,1.0,2026-06-11 9:47:43,id.co.bri.brimo,0
Memudahkan transaksi,5.0,2026-06-11 9:44:46,id.co.bri.brimo,1
Alhamdulillah bisaa,4.0,2026-06-11 9:44:29,id.co.bri.brimo,1
udh verifikasi bulak balik gagal,1.0,2026-06-11 9:36:24,id.co.bri.brimo,0
"verifikasi muka ga bisa bisa,ini atm buruk banget dibanding atm lain",1.0,2026-06-11 9:34:01,id.co.bri.brimo,0
bgus,5.0,2026-06-11 9:27:20,id.co.bri.brimo,1
"mantap, sukses selalu bri.",5.0,2026-06-11 9:26:02,id.co.bri.brimo,1
Tolong aplikasinya kenapa menjadi gini pas saldo saya sisa 65000 saya mau beli kuota yang harga 33000 di aplikasi brimo bisa dibilang saldo saya masih cukuplah pas saya mau beli tiba² ada tulisan [Saldo tidak mencukupi] dan tidak bisa beli kuota padahal saldo saya masih cukup nih tolong sistem aplikasinya ini kenapa,2.0,2026-06-11 9:21:33,id.co.bri.brimo,0
sangat puasss pke nrimo bisa bayar cicilan token ap aja.nyaman gajihan pun lancar terus,5.0,2026-06-11 9:08:10,id.co.bri.brimo,1
"haloo min, kalo aplikasi brimo yg lama terhapus karna Ter upgrade hp nya, dan saat saya mau login lagi, gak bisa min karna email sudah di pakai. jadi gimana ya min caranya supaya bisa masuk lagi. email dan sandi nya gak bisa terbuka sama sekali",5.0,2026-06-11 8:53:39,id.co.bri.brimo,1
terus upgrade layanan mbanking atau layanan offline biar mantap seperti bank bca,4.0,2026-06-11 8:45:34,id.co.bri.brimo,1
"ini kenapa baru saja di update malah tidak bisa buat transaksi, katanya jaringan buruk, padahal quota dan wifi jaringannya bagus banget, tapi tetap gagal",1.0,2026-06-11 8:39:32,id.co.bri.brimo,0
sering gangguan,1.0,2026-06-11 8:34:50,id.co.bri.brimo,0
pas Daftar muncul tulisan eror kode 507,1.0,2026-06-11 8:33:11,id.co.bri.brimo,0
"BRImo sangat membantu dalam aktivitas perbankan sehari-hari. Tampilan aplikasinya modern, mudah digunakan, dan fiturnya sangat lengkap, proses transaksi cepat dan praktis sehingga tidak perlu lagi sering ke ATM. Selain itu, fitur keamanan yang disediakan juga membuat saya merasa lebih nyaman saat bertransaksi. Sangat direkomendasikan bagi nasabah BRI",5.0,2026-06-11 8:24:08,id.co.bri.brimo,1
mntap,5.0,2026-06-11 8:18:55,id.co.bri.brimo,1
sangat membantu & mantap,5.0,2026-06-11 8:13:55,id.co.bri.brimo,1
"sekarang harus foto KTP,ribet gak kaya dulu, mana KTP'nya Uda bureng lagi mau masuk brimo susah/nggak bisa2,, hadewhhh",1.0,2026-06-11 8:13:06,id.co.bri.brimo,0
bagus si tapi kenapa setiap mau transfer jaringan kurang baik padahal wifi saya bagus full jaringan tolong dong di perbaiki,5.0,2026-06-11 8:00:27,id.co.bri.brimo,1
"tks,sdh membantu",5.0,2026-06-11 7:58:47,id.co.bri.brimo,1
terimakasih sangat membantu kamj dlm transaksi,5.0,2026-06-11 7:57:38,id.co.bri.brimo,1
Mantap pengiriman baik,5.0,2026-06-11 7:50:04,id.co.bri.brimo,1
sangat jelek..verifikasi wajah gagal terus..udah ganti perangkat..udah pindah² koneksi..ttep aja..menyusahkan saja,1.0,2026-06-11 7:49:38,id.co.bri.brimo,0
"keren, mempermudah transaksi",5.0,2026-06-11 7:41:25,id.co.bri.brimo,1
Mantul mantap Betul,5.0,2026-06-11 7:34:20,id.co.bri.brimo,1
the best,5.0,2026-06-11 7:34:18,id.co.bri.brimo,1
parah aplikasinya sy mau daftar selalu nmer nya salah padahal sudah di masukin nmr sesuai krtu dan WA yg sesuai kartu,1.0,2026-06-11 7:24:51,id.co.bri.brimo,0
sangat membantu dan mempermudah saya bertransaksi..,5.0,2026-06-11 7:22:22,id.co.bri.brimo,1
lumayan aman untuk di pakai,5.0,2026-06-11 7:21:46,id.co.bri.brimo,1
sangat bagus dan sangat membantu,5.0,2026-06-11 7:17:48,id.co.bri.brimo,1
susah loggin dah bener username password ganggguan trus gak bisa masuk sering gangguan 👎,1.0,2026-06-11 7:15:01,id.co.bri.brimo,0
ngelag di aplikasi padahal buka yg lain aman aja,1.0,2026-06-11 7:05:13,id.co.bri.brimo,0
cangih,5.0,2026-06-11 7:04:47,id.co.bri.brimo,1
minn knp skan wajah nya gagal terus yaa padahal mukanya sama dengan di KTP,1.0,2026-06-11 6:42:37,id.co.bri.brimo,0
Terimakasih BRImo telah memudahkan saya,5.0,2026-06-11 6:42:03,id.co.bri.brimo,1
bagus simple,5.0,2026-06-11 6:36:59,id.co.bri.brimo,1
bagus awal2 tapi kenapa sekarang ngga bisa di buka ya,5.0,2026-06-11 6:31:59,id.co.bri.brimo,1
mudah digunakan,5.0,2026-06-11 6:23:58,id.co.bri.brimo,1
"tidak bisa mendaftar,,,loading utk verifikasi ektp",5.0,2026-06-11 6:22:13,id.co.bri.brimo,1
sangat suka karna lebih simple,5.0,2026-06-11 6:20:59,id.co.bri.brimo,1
Sangat mudah digunakan,5.0,2026-06-11 6:14:18,id.co.bri.brimo,1
bri sering banget tidak bisa di akses ini aplikasi payah,1.0,2026-06-11 6:08:54,id.co.bri.brimo,0
satset,5.0,2026-06-11 6:03:17,id.co.bri.brimo,1
"Trimakasih BRImo, kereenn..👍",5.0,2026-06-11 6:01:08,id.co.bri.brimo,1
sangat membantu tanpa keluar ke ATM,5.0,2026-06-11 5:43:18,id.co.bri.brimo,1
mantap dan keren,5.0,2026-06-11 5:32:00,id.co.bri.brimo,1
udah 4 hari dari semenjak gagal top up gk balik balik responnya lama apa gmn ya pas mau bikin pengaduan di brimo muter aja kaya GK ada sinyal tolong perbaiki dan di perjelas,2.0,2026-06-11 5:31:21,id.co.bri.brimo,0
setelah saya mengunakan aplikasi ini urusan banking makin mudah dan terpercaya,5.0,2026-06-11 5:31:10,id.co.bri.brimo,1
aplikasinya masih belum sempurna saya lupa username dan lalu input dengan nomor rekening padahal nomor rekening saya hanya 14 digit dan minimal 15 digit saya juga bingung gabisa untuk dilanjutkan semoga ada pencerahan,1.0,2026-06-11 5:28:46,id.co.bri.brimo,0
kemudahan dalam di gunakan,5.0,2026-06-11 5:23:24,id.co.bri.brimo,1
sejauh ini aman tidak ada kendala,5.0,2026-06-11 5:13:45,id.co.bri.brimo,1
aplikasinya mudah dimengerti aman untuk transaksi sewaktu waktu.,5.0,2026-06-11 4:59:59,id.co.bri.brimo,1
Ini aplikasi mau mempermudah atau mempersulit juga bikin pusing.saat progres pendaftaran pencantuman foto e-KTP selalu gagal /eror.,5.0,2026-06-11 4:54:13,id.co.bri.brimo,1
luar biasa,5.0,2026-06-11 4:29:27,id.co.bri.brimo,1
Mudah,5.0,2026-06-11 4:24:27,id.co.bri.brimo,1
appsnya ampas!!! lemot & kirim otp lama bgt!!!,1.0,2026-06-11 4:11:52,id.co.bri.brimo,0
Alhamdulillah,5.0,2026-06-11 4:03:22,id.co.bri.brimo,1
bagus gampang mengaplikasikan nya,5.0,2026-06-11 3:57:31,id.co.bri.brimo,1
mempermudah tapi lg eror,4.0,2026-06-11 3:44:42,id.co.bri.brimo,1
"Bagus, semoga semakin aman dan terlindungi",5.0,2026-06-11 3:36:40,id.co.bri.brimo,1
"mau update kok susah yah, padahal koneksi internet bagus",5.0,2026-06-11 3:30:57,id.co.bri.brimo,1
sangat mudah digunakan,5.0,2026-06-11 3:26:10,id.co.bri.brimo,1
mantul,5.0,2026-06-11 3:24:17,id.co.bri.brimo,1
sangat membantu diera digital,5.0,2026-06-11 3:23:03,id.co.bri.brimo,1
good appp,5.0,2026-06-11 3:14:47,id.co.bri.brimo,1
sangat baik & sangat membantu 😊🙏,5.0,2026-06-11 3:13:21,id.co.bri.brimo,1
ini brimo kenapa sih bengking saya ga bisa di buka minta di update terus padahal udah di update tapi tetep aja kaya gini gajelas aplikasi nya udah ga bisa di buka minta update terus APLIKASI BRIMOO NYA GA BISA DI BUKA DNEGAN ALASAN TIDAKA ADA JARINGAN DAN TIDAK BISA DI BUKA,1.0,2026-06-11 2:57:53,id.co.bri.brimo,0
sekarang menjadi lebih mudah.mau transfer mau belanja,5.0,2026-06-11 2:46:32,id.co.bri.brimo,1
"verifikasi wajah tidak berhasil padahal foto terang,jelas,suruh coba lagi dan coba lagi tapi gak berhasil,aneh",1.0,2026-06-11 2:44:39,id.co.bri.brimo,0
ramah-ramah,5.0,2026-06-11 2:43:10,id.co.bri.brimo,1
"sampah ..... ngga bisa ambil foto ... app ngga bisa di buka ... revieu yg jujur , jangan ngasih bintang 5 tp app nya ngga fungsi .. biar jadi perhatian sama pihak bank ..",1.0,2026-06-11 2:43:06,id.co.bri.brimo,0
"bagus,, cepat transaksinya",5.0,2026-06-11 2:33:22,id.co.bri.brimo,1
app cacat. tidak bisa login alasan verifikasi jaringan dan lain2. cacat parah,1.0,2026-06-11 2:30:46,id.co.bri.brimo,0
puas bnget,5.0,2026-06-11 2:25:13,id.co.bri.brimo,1
good aplikasi,5.0,2026-06-11 2:08:39,id.co.bri.brimo,1
"verifikasi wajah gagal terus, padahal jaringan bagus jadinya ga bisa login",2.0,2026-06-11 2:08:04,id.co.bri.brimo,0
baguusss,5.0,2026-06-11 1:57:44,id.co.bri.brimo,1
"Saya sangat terbantu oleh BRImo, saya bisa berinvestasi dengan mudah, disetiap wilayah ada ATM BRI untuk tarik & setor tunai",5.0,2026-06-11 1:56:30,id.co.bri.brimo,1
"min,kenapa sekarang setiap kali buka brimo,harus aktifin lokasi ya?",5.0,2026-06-11 1:54:41,id.co.bri.brimo,1
"aplikasi ampas.... sering sekali berulah di saat urgent. padahal sudah pakai wifi, pakai paket data sendiri kendala jaringan juga pas transfer.",1.0,2026-06-11 1:51:25,id.co.bri.brimo,0
Alhamdulillah sangat membantu,5.0,2026-06-11 1:41:12,id.co.bri.brimo,1
"Alhamdulillah,,sangat membantu,,,",5.0,2026-06-11 1:33:07,id.co.bri.brimo,1
"we min ini gimana sih, ngga bisa login ke BRI kocak",1.0,2026-06-11 1:24:04,id.co.bri.brimo,0
mempermudah transaksi saya,5.0,2026-06-11 1:22:47,id.co.bri.brimo,1
verifikasi e-ktp error loading mulu gak selesai²,1.0,2026-06-11 1:13:05,id.co.bri.brimo,0
solusi pengiriman dana jadi mudah dan cepat,5.0,2026-06-11 1:09:33,id.co.bri.brimo,1
dengan brimo semua jadi mudah,5.0,2026-06-11 1:04:29,id.co.bri.brimo,1
Saya beli pulsa muncul notif transaksi belum diproses tetapi saldo sudah berkurang diambil dan saat saya ajukan harus tunggu 1 minggu beli sekarang ya buat dipeke sekarang bukan dipakek minggu depan,1.0,2026-06-11 1:03:01,id.co.bri.brimo,0
bagus untuk transaksi nya mudah,5.0,2026-06-11 1:00:01,id.co.bri.brimo,1
Fiturnya lengkap dan mudah,5.0,2026-06-11 0:54:11,id.co.bri.brimo,1
Oke,5.0,2026-06-11 0:45:36,id.co.bri.brimo,1
mempermudah banget sih tapi tolong lah perbaiki bag nya,4.0,2026-06-11 0:44:09,id.co.bri.brimo,1
transaksi nya cepat dan tepat,5.0,2026-06-11 0:39:07,id.co.bri.brimo,1
